root_uid	argmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	arg_status	level
KC003A9VN	EMKC003A9VN.002707	KC003ADPC	1103	1108	Canada	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Canada	gpe	country	country	informative	nam
KC003A9VN	EMKC003A9VN.002720	KC003ADPC	1111	1118	Colombia	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Colombia	gpe	country	country	informative	nam
KC003A9VN	EMKC003A9VN.002733	KC003ADPC	1124	1140	the United States	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the United States	gpe	country	country	informative	nam
KC003A9VN	EMKC003A9VN.002746	KC003ADPC	2999	3011	the country’s	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	informative	nom
KC003A9VN	EMKC003A9VN.002793	KC003ADPC	1076	1084	countries	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	countries that believe Venezuela's election was rigged	gpe	country	country	informative	nom
KC003A9VN	EMKC003A9VN.002806	KC003ADPC	5491	5526	the volatile Andean state of Tachira	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Tachira	gpe	provincestate	provincestate	informative	nom
KC003A9VN	EMKC003A9VN.002819	KC003ADPC	5520	5526	Tachira	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Tachira	gpe	provincestate	provincestate	informative	nam
KC003A9VN	EMKC003A9VN.002832	KC003ADPC	5803	5829	the jungle state of Bolivar	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Bolivar	gpe	provincestate	provincestate	informative	nom
KC003A9VN	EMKC003A9VN.002845	KC003ADPC	5832	5840	The state	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Bolivar	gpe	provincestate	provincestate	informative	nom
KC003A9VN	EMKC003A9VN.002879	KC003ADPC	2795	2801	Caracas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Caracas	gpe	urbanarea	city	informative	nam
KC003A9VN	EMKC003A9VN.002892	KC003ADPC	5313	5320	Caracas’	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Caracas	gpe	urbanarea	city	informative	nam
KC003A9VN	EMKC003A9VN.002905	KC003ADPC	5546	5558	San Cristobal	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	San Cristobal	gpe	urbanarea	city	informative	nam
KC003A9VN	EMKC003A9VN.002918	KC003ADPC	5535	5541	capital	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	San Cristobal	gpe	urbanarea	city	informative	nom
KC003A9VN	EMKC003A9VN.002986	KC003ADPC	444	458	security forces	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	security forces who clashed with anti-Maduro activists	per	combatant	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003020	KC003ADPC	5273	5287	police officers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Police officers who were hit by bomb in Altamira Plaza	per	police	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003054	KC003ADPC	559	571	the president	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nom
KC003A9VN	EMKC003A9VN.003067	KC003ADPC	729	734	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003080	KC003ADPC	1042	1049	Maduro’s	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003093	KC003ADPC	2409	2414	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003106	KC003ADPC	2595	2597	his	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	pro
KC003A9VN	EMKC003A9VN.003119	KC003ADPC	2734	2739	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003132	KC003ADPC	2925	2926	he	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	pro
KC003A9VN	EMKC003A9VN.003145	KC003ADPC	4057	4062	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003158	KC003ADPC	4057	4062	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003171	KC003ADPC	4089	4094	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003184	KC003ADPC	4870	4877	Maduro’s	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Maduro	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003197	KC003ADPC	6190	6226	Maduro’s more charismatic predecessor	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Hugo Chavez	per	politician	headofgovernment	informative	nom
KC003A9VN	EMKC003A9VN.003210	KC003ADPC	6268	6270	his	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Hugo Chavez	per	politician	headofgovernment	informative	pro
KC003A9VN	EMKC003A9VN.003432	KC003ADPC	2632	2642	Hugo Chavez	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Hugo Chavez	per	politician	headofgovernment	informative	nam
KC003A9VN	EMKC003A9VN.003445	KC003ADPC	2647	2672	The ’emperor’ Donald Trump	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Donald Trump	per	politician	headofgovernment	informative	nom
KC003A9VN	EMKC003A9VN.003484	KC003ADPC	2599	2604	mentor	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Hugo Chavez	per	politician	headofgovernment	informative	nom
KC003A9VN	EMKC003A9VN.003497	KC003ADPC	2610	2620	predecessor	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Hugo Chavez	per	politician	headofgovernment	informative	nom
KC003A9VN	EMKC003A9VN.003278	KC003ADPC	968	985	Opposition parties	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Opposition parties to Maduro	sid	political	opposition	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003291	KC003ADPC	3895	3908	The opposition	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the opposition to Maduro	sid	political	opposition	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003304	KC003ADPC	5341	5350	opposition	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	opposition to Maduro	sid	political	opposition	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003317	KC003ADPC	6320	6334	The (opposition	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	opposition to Maduro	sid	political	opposition	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003385	KC003ADPC	575	585	Authorities	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuelan authorities	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003458	KC003ADPC	3126	3129	they	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuelan employees	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003510	KC003ADPC	3169	3175	Workers	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuelan employees	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003523	KC003ADPC	4204	4220	European migrants	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	European migrants	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003536	KC003ADPC	4373	4383	Venezuelans	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the Venezuelan people	per	unspecified	unspecified	informative	nam
KC003A9VN	EMKC003A9VN.003549	KC003ADPC	4640	4650	my two kids	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	the two children of Trina Sanchez	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003562	KC003ADPC	4677	4689	Trina Sanchez	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Trina Sanchez	per	unspecified	unspecified	informative	nam
KC003A9VN	EMKC003A9VN.003575	KC003ADPC	4598	4598	I	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Trina Sanchez	per	unspecified	unspecified	informative	pro
KC003A9VN	EMKC003A9VN.003588	KC003ADPC	4699	4701	she	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Trina Sanchez	per	unspecified	unspecified	informative	pro
KC003A9VN	EMKC003A9VN.003601	KC003ADPC	4747	4747	I	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Trina Sanchez	per	unspecified	unspecified	informative	pro
KC003A9VN	EMKC003A9VN.003627	KC003ADPC	5368	5385	state prosecutor’s	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	state prosecutor	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003640	KC003ADPC	5567	5575	witnesses	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	witnesses to clashes in Tachira	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003653	KC003ADPC	5870	5885	Francisco Rangel	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Francisco Rangel	per	unspecified	unspecified	informative	nam
KC003A9VN	EMKC003A9VN.003666	KC003ADPC	6286	6289	they	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	supporters of Chavismo	per	unspecified	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003679	KC003ADPC	6619	6634	Diosdado Cabello	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Diosdado Cabello	per	unspecified	unspecified	informative	nam
KC003A9VN	EMKC003A9VN.003713	KC003ADPC	2574	2582	socialism	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	socialism	sid	ideological	ideological	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003726	KC003ADPC	5844	5852	Socialist	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	socialist	sid	ideological	ideological	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003919	KC003ADPC	6597	6605	Socialist	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Socialist	sid	ideological	ideological	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003932	KC003ADPC	2519	2528	right-wing	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	right wing	sid	ideological	ideological	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003945	KC003ADPC	6559	6578	government loyalists	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuelan government loyalists	sid	ideological	ideological	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003794	KC003ADPC	884	887	four	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	four months of opposition protests	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003807	KC003ADPC	4290	4307	nearly two decades	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	nearly 2 decades of price controls in Venezuela	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003820	KC003ADPC	4511	4515	three	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuelans struggle to eat 3 times a day	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003833	KC003ADPC	4692	4693	28	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Trina Sanchez is 28	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003846	KC003ADPC	5636	5638	two	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	people were shot at 2 separate street protests	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003859	KC003ADPC	6416	6417	50	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Olga Blanco is 50	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003984	KC003ADPC	6517	6518	72	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	72 hours	val	number	number	informative	EMPTY_NA
KC003A9VN	EMKC003A9VN.003893	KC003ADPC	4716	4718	bus	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	bus	veh	wheeledvehicle	unspecified	informative	nom
KC003A9VN	EMKC003A9VN.003906	KC003ADPC	5292	5301	motorbikes	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	motorbikes	veh	wheeledvehicle	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.000199	KC003ADUG	272	324	los integrantes de su Asamblea Nacional Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The members of the National Constituent Assembly	per	politician	unspecified	base	nom
KC003A7C4	EMKC003A7C4.000254	KC003ADUG	104	112	Venezuela	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	base	nam
KC003A7C4	EMKC003A7C4.000288	KC003ADUG	782	803	al menos diez personas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	People killed in the tension	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.000578	KC003ADUG	1217	1226	callejeras	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Street	fac	way	street	base	nom
KC003A7C4	EMKC003A7C4.000612	KC003ADUG	1378	1389	la oposición	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The opposition	sid	political	opposition	base	EMPTY_NA
KC003A7C4	EMKC003A7C4.000625	KC003ADUG	1434	1454	los constituyentistas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent Assembly members	per	politician	unspecified	base	nom
KC003A7C4	EMKC003A7C4.000727	KC003ADUG	1656	1675	miles de venezolanos	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Thousands of Venezuelans	per	protester	unspecified	base	nom
KC003A7C4	EMKC003A7C4.000740	KC003ADUG	1688	1734	las calles de las principales ciudades del país	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The streets of the main cities of Venezuela	fac	way	street	base	nom
KC003A7C4	EMKC003A7C4.000795	KC003ADUG	1823	1832	opositores	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Opposition members	per	protester	unspecified	base	nom
KC003A7C4	EMKC003A7C4.000829	KC003ADUG	1836	1855	cuerpos de seguridad	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Security forces	per	police	unspecified	base	nom
KC003A7C4	EMKC003A7C4.000889	KC003ADUG	1858	1925	al menos ocho personas, entre ellas dos adolescentes de 13 y 17 años	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	At least eight people, including 13- and 17-yo teenagers	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001017	KC003ADUG	1948	1961	varias decenas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Several dozen	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001111	KC003ADUG	2064	2073	fallecidos	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	People who died	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001192	KC003ADUG	2209	2219	14 personas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	14 people	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001691	KC003ADUG	2244	2263	un niñito de 13 años	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	13-year-old boy	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001307	KC003ADUG	2294	2308	Delsa Solórzano	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Delsa Solórzano	per	politician	unspecified	base	nam
KC003A7C4	EMKC003A7C4.001623	KC003ADUG	3079	3088	los medios	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The media	org	commercialorganization	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001657	KC003ADUG	3410	3463	los 545 miembros de la Asamblea Nacional Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The members of the National Constituent Assembly	per	politician	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001764	KC003ADUG	4521	4530	callejeras	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Street	fac	way	street	base	nom
KC003A7C4	EMKC003A7C4.001819	KC003ADUG	4613	4624	115 personas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	115 people	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.001900	KC003ADUG	4710	4733	al menos, siete personas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	At least seven people	per	unspecified	unspecified	base	nom
KC003A7C4	EMKC003A7C4.002028	KC003ADUG	4791	4796	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolas Maduro	per	politician	headofgovernment	base	nam
KC003A7C4	EMKC003A7C4.002083	KC003ADUG	3749	3759	venezolanas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	informative	nam
KC003A7C4	EMKC003A7C4.002096	KC003ADUG	4472	4478	el país	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Venezuela	gpe	country	country	informative	nom
KC003A7C4	EMKC003A7C4.002130	KC003ADUG	694	696	CNE	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	National Electoral Council	org	government	council	informative	nam
KC003A7C4	EMKC003A7C4.002164	KC003ADUG	294	324	Asamblea Nacional Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002177	KC003ADUG	327	329	ANC	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002190	KC003ADUG	661	691	Asamblea Nacional Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002203	KC003ADUG	1317	1584	una ANC que desde que fue anunciada contó con la negativa de la oposición que se negó a participar en la elección de los constituyentistas, alegando que el presidente había violado la Carta Magna al no consultar a los ciudadanos si querían o no una nueva Constitución.	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.002216	KC003ADUG	1321	1323	ANC	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002229	KC003ADUG	1325	1327	que	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	pro
KC003A7C4	EMKC003A7C4.002242	KC003ADUG	1777	1789	Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002255	KC003ADUG	1989	1999	la Fiscalía	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The Public Ministry of Venezuela	org	government	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.002268	KC003ADUG	3433	3463	Asamblea Nacional Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002281	KC003ADUG	3466	3468	ANC	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002294	KC003ADUG	4400	4421	Asamblea Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002307	KC003ADUG	4824	4851	las instituciones del Estado	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	State institutions	org	government	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.002320	KC003ADUG	4846	4851	Estado	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The Venezuelan state	org	government	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.002659	KC003ADUG	15	42	su ‘Constituyente sangrienta	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.002672	KC003ADUG	19	31	Constituyente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002685	KC003ADUG	1438	1454	constituyentistas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly	org	government	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002401	KC003ADUG	145	158	Nicolás Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nam
KC003A7C4	EMKC003A7C4.002414	KC003ADUG	160	161	se	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	pro
KC003A7C4	EMKC003A7C4.002427	KC003ADUG	379	391	El mandatario	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nom
KC003A7C4	EMKC003A7C4.002440	KC003ADUG	1275	1276	su	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	pro
KC003A7C4	EMKC003A7C4.002453	KC003ADUG	1287	1292	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nam
KC003A7C4	EMKC003A7C4.002466	KC003ADUG	1470	1482	el presidente	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nom
KC003A7C4	EMKC003A7C4.002526	KC003ADUG	2688	2693	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nam
KC003A7C4	EMKC003A7C4.002539	KC003ADUG	2824	2829	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nam
KC003A7C4	EMKC003A7C4.002573	KC003ADUG	4737	4750	Nicolás Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nam
KC003A7C4	EMKC003A7C4.002586	KC003ADUG	4857	4858	lo	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	pro
KC003A7C4	EMKC003A7C4.002599	KC003ADUG	4881	4882	su	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	pro
KC003A7C4	EMKC003A7C4.002633	KC003ADUG	1	6	Maduro	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	nam
KC003A7C4	EMKC003A7C4.002646	KC003ADUG	15	16	su	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Nicolás Maduro	per	politician	headofgovernment	informative	pro
KC003A7C4	EMKC003A7C4.002698	KC003ADUG	2349	2359	el diputado	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Andrés Velásques	per	politician	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.002711	KC003ADUG	2361	2376	Andrés Velásques	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Andrés Velásques	per	politician	unspecified	informative	nam
KC003A7C4	EMKC003A7C4.002724	KC003ADUG	3608	3617	candidatos	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Constituent National Assembly candidates	per	politician	unspecified	informative	nom
KC003A7C4	EMKC003A7C4.002935	KC003ADUG	2339	2340	su	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Andrés Velásques	per	unspecified	unspecified	informative	pro
