kb_id	mention_id	root_uid
NILE22160	EMIC001V8J7.000685	IC001V8J7
NILE22175	EMIC001V8J7.000719	IC001V8J7
NILE22170	EMIC001V8J7.000766	IC001V8J7
NILE22169	EMIC001V8J7.000813	IC001V8J7
NILE22176	EMIC001V8J7.000894	IC001V8J7
NILE22165	EMIC001V8J7.000928	IC001V8J7
NILE22176	EMIC001V8J7.000941	IC001V8J7
NILE22175	EMIC001V8J7.000975	IC001V8J7
NILE22176	EMIC001V8J7.001022	IC001V8J7
NILE22181	EMIC001V8J7.001056	IC001V8J7
NILE22182	EMIC001V8J7.001069	IC001V8J7
NILE22183	EMIC001V8J7.001103	IC001V8J7
NILE22192	EMIC001V8J7.001150	IC001V8J7
NILE22173	EMIC001V8J7.001218	IC001V8J7
NILE22168	EMIC001V8J7.001252	IC001V8J7
NILE22187	EMIC001V8J7.001362	IC001V8J7
NILE22167	EMIC001V8J7.001409	IC001V8J7
NILE22167	EMIC001V8J7.001490	IC001V8J7
NILE22164	EMIC001V8J7.001524	IC001V8J7
NILE22188	EMIC001V8J7.001592	IC001V8J7
NILE22184	EMIC001V8J7.001660	IC001V8J7
NILE22175	EMIC001V8J7.001694	IC001V8J7
NILE22195	EMIC001V8J7.001707	IC001V8J7
NILE22198	EMIC001V8J7.001741	IC001V8J7
NILE22194	EMIC001V8J7.001788	IC001V8J7
NILE22177	EMIC001V8J7.001835	IC001V8J7
NILE22195	EMIC001V8J7.001848	IC001V8J7
NILE22174	EMIC001V8J7.001929	IC001V8J7
NILE22161	EMIC001V8J7.002333	IC001V8J7
NILE22161	EMIC001V8J7.002346	IC001V8J7
NILE22175	EMIC001V8J7.002359	IC001V8J7
NILE22178	EMIC001V8J7.002372	IC001V8J7
NILE22170	EMIC001V8J7.002385	IC001V8J7
NILE22175	EMIC001V8J7.002398	IC001V8J7
NILE22175	EMIC001V8J7.002411	IC001V8J7
NILE22175	EMIC001V8J7.002424	IC001V8J7
NILE22165	EMIC001V8J7.002437	IC001V8J7
NILE22165	EMIC001V8J7.002450	IC001V8J7
NILE22166	EMIC001V8J7.002463	IC001V8J7
NILE22166	EMIC001V8J7.002476	IC001V8J7
NILE22166	EMIC001V8J7.002489	IC001V8J7
NILE22166	EMIC001V8J7.002502	IC001V8J7
NILE22166	EMIC001V8J7.002515	IC001V8J7
NILE22166	EMIC001V8J7.002528	IC001V8J7
NILE22163	EMIC001V8J7.002541	IC001V8J7
NILE22164	EMIC001V8J7.002554	IC001V8J7
NILE22171	EMIC001V8J7.002567	IC001V8J7
NILE22186	EMIC001V8J7.002580	IC001V8J7
NILE22172	EMIC001V8J7.002593	IC001V8J7
NILE22172	EMIC001V8J7.002606	IC001V8J7
NILE22184	EMIC001V8J7.002619	IC001V8J7
NILE22184	EMIC001V8J7.002632	IC001V8J7
NILE22184	EMIC001V8J7.002645	IC001V8J7
NILE22175	EMIC001V8J7.002684	IC001V8J7
NILE22185	EMIC001V8J7.002697	IC001V8J7
NILE22185	EMIC001V8J7.002710	IC001V8J7
NILE22189	EMIC001V8J7.002723	IC001V8J7
NILE22190	EMIC001V8J7.002736	IC001V8J7
NILR22190	RMIC001V8J7.000301	IC001V8J7
NILR22191	RMIC001V8J7.000395	IC001V8J7
NILR22198	RMIC001V8J7.000489	IC001V8J7
NILR22185	RMIC001V8J7.000732	IC001V8J7
NILR22186	RMIC001V8J7.000860	IC001V8J7
NILR22194	RMIC001V8J7.000907	IC001V8J7
NILR22187	RMIC001V8J7.000988	IC001V8J7
NILR22192	RMIC001V8J7.001116	IC001V8J7
NILR22193	RMIC001V8J7.001184	IC001V8J7
NILR22182	RMIC001V8J7.001231	IC001V8J7
NILR22195	RMIC001V8J7.001341	IC001V8J7
NILR22183	RMIC001V8J7.001388	IC001V8J7
NILR22188	RMIC001V8J7.001456	IC001V8J7
NILR22196	RMIC001V8J7.001558	IC001V8J7
NILR22189	RMIC001V8J7.001626	IC001V8J7
NILR22197	RMIC001V8J7.001767	IC001V8J7
NILR22184	RMIC001V8J7.001908	IC001V8J7
NILV22183	VMIC001V8J7.000003	IC001V8J7
NILV22187	VMIC001V8J7.000050	IC001V8J7
NILV22183	VMIC001V8J7.000097	IC001V8J7
NILV22182	VMIC001V8J7.000170	IC001V8J7
NILV22183	VMIC001V8J7.000204	IC001V8J7
NILV22183	VMIC001V8J7.000225	IC001V8J7
NILV22192	VMIC001V8J7.000246	IC001V8J7
NILV22190	VMIC001V8J7.000280	IC001V8J7
NILV22183	VMIC001V8J7.000361	IC001V8J7
NILV22184	VMIC001V8J7.000442	IC001V8J7
NILV22185	VMIC001V8J7.000536	IC001V8J7
NILV22185	VMIC001V8J7.000570	IC001V8J7
NILV22186	VMIC001V8J7.000604	IC001V8J7
NILV22189	VMIC001V8J7.000651	IC001V8J7
NILV22183	VMIC001V8J7.000698	IC001V8J7
NILV22193	VMIC001V8J7.000779	IC001V8J7
NILV22183	VMIC001V8J7.000826	IC001V8J7
NILV22183	VMIC001V8J7.000954	IC001V8J7
NILV22188	VMIC001V8J7.001035	IC001V8J7
NILV22191	VMIC001V8J7.001082	IC001V8J7
NILV22183	VMIC001V8J7.001163	IC001V8J7
NILV22183	VMIC001V8J7.001278	IC001V8J7
NILV22183	VMIC001V8J7.001299	IC001V8J7
NILV22183	VMIC001V8J7.001320	IC001V8J7
NILV22183	VMIC001V8J7.001435	IC001V8J7
NILV22183	VMIC001V8J7.001503	IC001V8J7
NILV22183	VMIC001V8J7.001537	IC001V8J7
NILV22183	VMIC001V8J7.001605	IC001V8J7
NILV22183	VMIC001V8J7.001673	IC001V8J7
NILV22184	VMIC001V8J7.001720	IC001V8J7
NILV22185	VMIC001V8J7.001814	IC001V8J7
NILV22185	VMIC001V8J7.001861	IC001V8J7
NILE21074	EMIC001V8NY.000105	IC001V8NY
NILE21092	EMIC001V8NY.000165	IC001V8NY
NILE21087	EMIC001V8NY.000199	IC001V8NY
NILE21100	EMIC001V8NY.000259	IC001V8NY
NILE21128	EMIC001V8NY.000434	IC001V8NY
NILE21104	EMIC001V8NY.000502	IC001V8NY
NILE21075	EMIC001V8NY.000536	IC001V8NY
NILE21091	EMIC001V8NY.000549	IC001V8NY
NILE21068	EMIC001V8NY.000583	IC001V8NY
NILE21124	EMIC001V8NY.000596	IC001V8NY
NILE21063	EMIC001V8NY.000630	IC001V8NY
NILE21082	EMIC001V8NY.000643	IC001V8NY
NILE21082	EMIC001V8NY.000677	IC001V8NY
NILE21083	EMIC001V8NY.000690	IC001V8NY
NILE21101	EMIC001V8NY.000737	IC001V8NY
NILE21080	EMIC001V8NY.000771	IC001V8NY
NILE21142	EMIC001V8NY.000818	IC001V8NY
NILE21079	EMIC001V8NY.000831	IC001V8NY
NILE21064	EMIC001V8NY.000844	IC001V8NY
NILE21070	EMIC001V8NY.000878	IC001V8NY
NILE21065	EMIC001V8NY.000938	IC001V8NY
NILE21112	EMIC001V8NY.000972	IC001V8NY
NILE21080	EMIC001V8NY.000985	IC001V8NY
NILE21082	EMIC001V8NY.001019	IC001V8NY
NILE21114	EMIC001V8NY.001032	IC001V8NY
NILE21089	EMIC001V8NY.001066	IC001V8NY
NILE21061	EMIC001V8NY.001079	IC001V8NY
NILE21081	EMIC001V8NY.001160	IC001V8NY
NILE21109	EMIC001V8NY.001207	IC001V8NY
NILE21063	EMIC001V8NY.001220	IC001V8NY
NILE21119	EMIC001V8NY.001267	IC001V8NY
NILE21089	EMIC001V8NY.001335	IC001V8NY
NILE21080	EMIC001V8NY.001369	IC001V8NY
NILE21075	EMIC001V8NY.001416	IC001V8NY
NILE21091	EMIC001V8NY.001429	IC001V8NY
NILE21095	EMIC001V8NY.001463	IC001V8NY
NILE21084	EMIC001V8NY.001476	IC001V8NY
NILE21068	EMIC001V8NY.001510	IC001V8NY
NILE21120	EMIC001V8NY.001523	IC001V8NY
NILE21084	EMIC001V8NY.001557	IC001V8NY
NILE21127	EMIC001V8NY.001625	IC001V8NY
NILE21068	EMIC001V8NY.001638	IC001V8NY
NILE21084	EMIC001V8NY.001693	IC001V8NY
NILE21089	EMIC001V8NY.001727	IC001V8NY
NILE21061	EMIC001V8NY.001740	IC001V8NY
NILE21142	EMIC001V8NY.001774	IC001V8NY
NILE21079	EMIC001V8NY.001787	IC001V8NY
NILE21084	EMIC001V8NY.001821	IC001V8NY
NILE21135	EMIC001V8NY.001889	IC001V8NY
NILE21138	EMIC001V8NY.001902	IC001V8NY
NILE21063	EMIC001V8NY.001915	IC001V8NY
NILE21134	EMIC001V8NY.001996	IC001V8NY
NILE21094	EMIC001V8NY.002009	IC001V8NY
NILE21133	EMIC001V8NY.002043	IC001V8NY
NILE21063	EMIC001V8NY.002090	IC001V8NY
NILE21112	EMIC001V8NY.002137	IC001V8NY
NILE21115	EMIC001V8NY.002150	IC001V8NY
NILE21103	EMIC001V8NY.002184	IC001V8NY
NILE21108	EMIC001V8NY.002197	IC001V8NY
NILE21140	EMIC001V8NY.002231	IC001V8NY
NILE21122	EMIC001V8NY.002244	IC001V8NY
NILE21140	EMIC001V8NY.002278	IC001V8NY
NILE21094	EMIC001V8NY.002291	IC001V8NY
NILE21071	EMIC001V8NY.002325	IC001V8NY
NILE21071	EMIC001V8NY.002359	IC001V8NY
NILE21065	EMIC001V8NY.002406	IC001V8NY
NILE21070	EMIC001V8NY.002453	IC001V8NY
NILE21082	EMIC001V8NY.002500	IC001V8NY
NILE21083	EMIC001V8NY.002547	IC001V8NY
NILE21112	EMIC001V8NY.002615	IC001V8NY
NILE21102	EMIC001V8NY.002628	IC001V8NY
NILE21107	EMIC001V8NY.002683	IC001V8NY
NILE21100	EMIC001V8NY.002730	IC001V8NY
NILE21077	EMIC001V8NY.002905	IC001V8NY
NILE21076	EMIC001V8NY.002952	IC001V8NY
NILE21060	EMIC001V8NY.003059	IC001V8NY
NILE21090	EMIC001V8NY.003114	IC001V8NY
NILE21069	EMIC001V8NY.003148	IC001V8NY
NILE21077	EMIC001V8NY.003195	IC001V8NY
NILE21093	EMIC001V8NY.003276	IC001V8NY
NILE21076	EMIC001V8NY.003289	IC001V8NY
NILE21076	EMIC001V8NY.003323	IC001V8NY
NILE21112	EMIC001V8NY.003391	IC001V8NY
NILE21081	EMIC001V8NY.003404	IC001V8NY
NILE21083	EMIC001V8NY.003438	IC001V8NY
NILE21060	EMIC001V8NY.003472	IC001V8NY
NILE21112	EMIC001V8NY.003715	IC001V8NY
NILE21105	EMIC001V8NY.003728	IC001V8NY
NILE21060	EMIC001V8NY.003775	IC001V8NY
NILE21086	EMIC001V8NY.003856	IC001V8NY
NILE21067	EMIC001V8NY.003890	IC001V8NY
NILE21062	EMIC001V8NY.003937	IC001V8NY
NILE21067	EMIC001V8NY.003950	IC001V8NY
NILE21066	EMIC001V8NY.003984	IC001V8NY
NILE21078	EMIC001V8NY.004044	IC001V8NY
NILE21121	EMIC001V8NY.004057	IC001V8NY
NILE21100	EMIC001V8NY.004091	IC001V8NY
NILE21078	EMIC001V8NY.004104	IC001V8NY
NILE21110	EMIC001V8NY.004159	IC001V8NY
NILE21078	EMIC001V8NY.004253	IC001V8NY
NILE21067	EMIC001V8NY.004355	IC001V8NY
NILE21078	EMIC001V8NY.004402	IC001V8NY
NILE21145	EMIC001V8NY.005223	IC001V8NY
NILE21117	EMIC001V8NY.005236	IC001V8NY
NILE21112	EMIC001V8NY.005249	IC001V8NY
NILE21074	EMIC001V8NY.005262	IC001V8NY
NILE21087	EMIC001V8NY.005275	IC001V8NY
NILE21112	EMIC001V8NY.005288	IC001V8NY
NILE21087	EMIC001V8NY.005301	IC001V8NY
NILE21097	EMIC001V8NY.005314	IC001V8NY
NILE21085	EMIC001V8NY.005327	IC001V8NY
NILE21070	EMIC001V8NY.005340	IC001V8NY
NILE21099	EMIC001V8NY.005353	IC001V8NY
NILE21099	EMIC001V8NY.005366	IC001V8NY
NILE21099	EMIC001V8NY.005379	IC001V8NY
NILE21088	EMIC001V8NY.005392	IC001V8NY
NILE21083	EMIC001V8NY.005405	IC001V8NY
NILE21097	EMIC001V8NY.005418	IC001V8NY
NILE21118	EMIC001V8NY.005431	IC001V8NY
NILE21083	EMIC001V8NY.005444	IC001V8NY
NILE21076	EMIC001V8NY.005457	IC001V8NY
NILE21076	EMIC001V8NY.005470	IC001V8NY
NILE21078	EMIC001V8NY.005483	IC001V8NY
NILE21081	EMIC001V8NY.005496	IC001V8NY
NILE21078	EMIC001V8NY.005509	IC001V8NY
NILE21091	EMIC001V8NY.005522	IC001V8NY
NILE21091	EMIC001V8NY.005535	IC001V8NY
NILE21091	EMIC001V8NY.005548	IC001V8NY
NILE21084	EMIC001V8NY.005561	IC001V8NY
NILE21084	EMIC001V8NY.005574	IC001V8NY
NILE21123	EMIC001V8NY.005587	IC001V8NY
NILE21126	EMIC001V8NY.005600	IC001V8NY
NILE21115	EMIC001V8NY.005613	IC001V8NY
NILE21106	EMIC001V8NY.005626	IC001V8NY
NILE21113	EMIC001V8NY.005639	IC001V8NY
NILE21115	EMIC001V8NY.005652	IC001V8NY
NILE21129	EMIC001V8NY.005678	IC001V8NY
NILE21130	EMIC001V8NY.005691	IC001V8NY
NILE21084	EMIC001V8NY.005704	IC001V8NY
NILE21060	EMIC001V8NY.005717	IC001V8NY
NILE21076	EMIC001V8NY.005730	IC001V8NY
NILE21077	EMIC001V8NY.005743	IC001V8NY
NILE21112	EMIC001V8NY.005756	IC001V8NY
NILE21082	EMIC001V8NY.005769	IC001V8NY
NILE21072	EMIC001V8NY.005782	IC001V8NY
NILE21096	EMIC001V8NY.005795	IC001V8NY
NILE21116	EMIC001V8NY.005808	IC001V8NY
NILE21105	EMIC001V8NY.005821	IC001V8NY
NILE21111	EMIC001V8NY.005834	IC001V8NY
NILE21098	EMIC001V8NY.005847	IC001V8NY
NILE21125	EMIC001V8NY.005860	IC001V8NY
NILE21057	EMIC001V8NY.005873	IC001V8NY
NILE21131	EMIC001V8NY.005886	IC001V8NY
NILE21073	EMIC001V8NY.005899	IC001V8NY
NILE21055	EMIC001V8NY.005912	IC001V8NY
NILE21132	EMIC001V8NY.005925	IC001V8NY
NILE21058	EMIC001V8NY.005938	IC001V8NY
NILE21139	EMIC001V8NY.005951	IC001V8NY
NILE21056	EMIC001V8NY.005964	IC001V8NY
NILE21147	EMIC001V8NY.005977	IC001V8NY
NILE21143	EMIC001V8NY.005990	IC001V8NY
NILE21068	EMIC001V8NY.006003	IC001V8NY
NILE21145	EMIC001V8NY.006016	IC001V8NY
NILE21057	EMIC001V8NY.006029	IC001V8NY
NILE21125	EMIC001V8NY.006042	IC001V8NY
NILE21059	EMIC001V8NY.006055	IC001V8NY
NILE21141	EMIC001V8NY.006068	IC001V8NY
NILE21068	EMIC001V8NY.006081	IC001V8NY
NILE21068	EMIC001V8NY.006094	IC001V8NY
NILE21144	EMIC001V8NY.006107	IC001V8NY
NILE21137	EMIC001V8NY.006120	IC001V8NY
NILE21137	EMIC001V8NY.006133	IC001V8NY
NILE21136	EMIC001V8NY.006146	IC001V8NY
NILE21068	EMIC001V8NY.006159	IC001V8NY
NILE21088	EMIC001V8NY.006206	IC001V8NY
NILR21091	RMIC001V8NY.000084	IC001V8NY
NILR21055	RMIC001V8NY.000131	IC001V8NY
NILR21068	RMIC001V8NY.000178	IC001V8NY
NILR21056	RMIC001V8NY.000225	IC001V8NY
NILR21078	RMIC001V8NY.000272	IC001V8NY
NILR21079	RMIC001V8NY.000319	IC001V8NY
NILR21080	RMIC001V8NY.000366	IC001V8NY
NILR21105	RMIC001V8NY.000515	IC001V8NY
NILR21106	RMIC001V8NY.000562	IC001V8NY
NILR21082	RMIC001V8NY.000609	IC001V8NY
NILR21086	RMIC001V8NY.000656	IC001V8NY
NILR21087	RMIC001V8NY.000703	IC001V8NY
NILR21067	RMIC001V8NY.000750	IC001V8NY
NILR21070	RMIC001V8NY.000857	IC001V8NY
NILR21071	RMIC001V8NY.000904	IC001V8NY
NILR21109	RMIC001V8NY.000951	IC001V8NY
NILR21062	RMIC001V8NY.000998	IC001V8NY
NILR21073	RMIC001V8NY.001139	IC001V8NY
NILR21104	RMIC001V8NY.001233	IC001V8NY
NILR21074	RMIC001V8NY.001348	IC001V8NY
NILR21105	RMIC001V8NY.001395	IC001V8NY
NILR21100	RMIC001V8NY.001442	IC001V8NY
NILR21081	RMIC001V8NY.001489	IC001V8NY
NILR21099	RMIC001V8NY.001928	IC001V8NY
NILR21088	RMIC001V8NY.001975	IC001V8NY
NILR21089	RMIC001V8NY.002022	IC001V8NY
NILR21083	RMIC001V8NY.002069	IC001V8NY
NILR21108	RMIC001V8NY.002116	IC001V8NY
NILR21063	RMIC001V8NY.002163	IC001V8NY
NILR21075	RMIC001V8NY.002338	IC001V8NY
NILR21076	RMIC001V8NY.002385	IC001V8NY
NILR21071	RMIC001V8NY.002432	IC001V8NY
NILR21072	RMIC001V8NY.002479	IC001V8NY
NILR21107	RMIC001V8NY.002594	IC001V8NY
NILR21097	RMIC001V8NY.002662	IC001V8NY
NILR21098	RMIC001V8NY.002709	IC001V8NY
NILR21077	RMIC001V8NY.002756	IC001V8NY
NILR21056	RMIC001V8NY.002803	IC001V8NY
NILR21095	RMIC001V8NY.002884	IC001V8NY
NILR21096	RMIC001V8NY.002931	IC001V8NY
NILR21058	RMIC001V8NY.003025	IC001V8NY
NILR21084	RMIC001V8NY.003127	IC001V8NY
NILR21094	RMIC001V8NY.003174	IC001V8NY
NILR21103	RMIC001V8NY.003255	IC001V8NY
NILR21069	RMIC001V8NY.003370	IC001V8NY
NILR21092	RMIC001V8NY.003451	IC001V8NY
NILR21093	RMIC001V8NY.003613	IC001V8NY
NILR21064	RMIC001V8NY.003694	IC001V8NY
NILR21058	RMIC001V8NY.003741	IC001V8NY
NILR21066	RMIC001V8NY.003788	IC001V8NY
NILR21090	RMIC001V8NY.003916	IC001V8NY
NILR21085	RMIC001V8NY.003963	IC001V8NY
NILR21101	RMIC001V8NY.004070	IC001V8NY
NILR21061	RMIC001V8NY.004138	IC001V8NY
NILR21059	RMIC001V8NY.004185	IC001V8NY
NILR21060	RMIC001V8NY.004266	IC001V8NY
NILR21102	RMIC001V8NY.004334	IC001V8NY
NILR21060	RMIC001V8NY.004483	IC001V8NY
NILR21057	RMIC001V8NY.006172	IC001V8NY
NILV21058	VMIC001V8NY.000024	IC001V8NY
NILV21062	VMIC001V8NY.000413	IC001V8NY
NILV21061	VMIC001V8NY.000481	IC001V8NY
NILV21060	VMIC001V8NY.000797	IC001V8NY
NILV21055	VMIC001V8NY.001045	IC001V8NY
NILV21055	VMIC001V8NY.001092	IC001V8NY
NILV21073	VMIC001V8NY.001186	IC001V8NY
NILV21055	VMIC001V8NY.001280	IC001V8NY
NILV21055	VMIC001V8NY.001314	IC001V8NY
NILV21057	VMIC001V8NY.001536	IC001V8NY
NILV21057	VMIC001V8NY.001570	IC001V8NY
NILV21059	VMIC001V8NY.001604	IC001V8NY
NILV21057	VMIC001V8NY.001672	IC001V8NY
NILV21055	VMIC001V8NY.001706	IC001V8NY
NILV21060	VMIC001V8NY.001753	IC001V8NY
NILV21057	VMIC001V8NY.001800	IC001V8NY
NILV21057	VMIC001V8NY.001834	IC001V8NY
NILV21074	VMIC001V8NY.001868	IC001V8NY
NILV21066	VMIC001V8NY.002210	IC001V8NY
NILV21074	VMIC001V8NY.002257	IC001V8NY
NILV21075	VMIC001V8NY.002304	IC001V8NY
NILV21058	VMIC001V8NY.002526	IC001V8NY
NILV21063	VMIC001V8NY.002560	IC001V8NY
NILV21058	VMIC001V8NY.002641	IC001V8NY
NILV21058	VMIC001V8NY.002850	IC001V8NY
NILV21056	VMIC001V8NY.003093	IC001V8NY
NILV21071	VMIC001V8NY.003221	IC001V8NY
NILV21072	VMIC001V8NY.003302	IC001V8NY
NILV21072	VMIC001V8NY.003336	IC001V8NY
NILV21058	VMIC001V8NY.003417	IC001V8NY
NILV21069	VMIC001V8NY.003498	IC001V8NY
NILV21070	VMIC001V8NY.003660	IC001V8NY
NILV21077	VMIC001V8NY.003835	IC001V8NY
NILV21076	VMIC001V8NY.003869	IC001V8NY
NILV21065	VMIC001V8NY.004010	IC001V8NY
NILV21058	VMIC001V8NY.004117	IC001V8NY
NILV21064	VMIC001V8NY.004232	IC001V8NY
NILV21058	VMIC001V8NY.004287	IC001V8NY
NILV21064	VMIC001V8NY.004381	IC001V8NY
NILV21068	VMIC001V8NY.004415	IC001V8NY
NILV21058	VMIC001V8NY.004449	IC001V8NY
NILV21067	VMIC001V8NY.004530	IC001V8NY
NILE21233	EMIC001V9CI.000024	IC001V9CI
NILE21237	EMIC001V9CI.000037	IC001V9CI
NILE21241	EMIC001V9CI.000071	IC001V9CI
NILE21237	EMIC001V9CI.000118	IC001V9CI
NILE21246	EMIC001V9CI.000131	IC001V9CI
NILE21230	EMIC001V9CI.000165	IC001V9CI
NILE21234	EMIC001V9CI.000178	IC001V9CI
NILE21245	EMIC001V9CI.000212	IC001V9CI
NILE21248	EMIC001V9CI.000246	IC001V9CI
NILE21242	EMIC001V9CI.000259	IC001V9CI
NILE21246	EMIC001V9CI.000314	IC001V9CI
NILE21235	EMIC001V9CI.000327	IC001V9CI
NILE21233	EMIC001V9CI.000361	IC001V9CI
NILE21241	EMIC001V9CI.000395	IC001V9CI
NILE21233	EMIC001V9CI.000442	IC001V9CI
NILE21256	EMIC001V9CI.000523	IC001V9CI
NILE21241	EMIC001V9CI.000570	IC001V9CI
NILE21236	EMIC001V9CI.000583	IC001V9CI
NILE21241	EMIC001V9CI.000617	IC001V9CI
NILE21236	EMIC001V9CI.000630	IC001V9CI
NILE21243	EMIC001V9CI.000711	IC001V9CI
NILE21233	EMIC001V9CI.000745	IC001V9CI
NILE21236	EMIC001V9CI.000758	IC001V9CI
NILE21241	EMIC001V9CI.000792	IC001V9CI
NILE21233	EMIC001V9CI.000805	IC001V9CI
NILE21233	EMIC001V9CI.000839	IC001V9CI
NILE21239	EMIC001V9CI.000852	IC001V9CI
NILE21233	EMIC001V9CI.000886	IC001V9CI
NILE21249	EMIC001V9CI.000899	IC001V9CI
NILE21250	EMIC001V9CI.000912	IC001V9CI
NILE21251	EMIC001V9CI.000925	IC001V9CI
NILE21252	EMIC001V9CI.000938	IC001V9CI
NILE21253	EMIC001V9CI.000951	IC001V9CI
NILE21254	EMIC001V9CI.000964	IC001V9CI
NILE21255	EMIC001V9CI.000977	IC001V9CI
NILE21235	EMIC001V9CI.001011	IC001V9CI
NILE21242	EMIC001V9CI.001024	IC001V9CI
NILE21230	EMIC001V9CI.001289	IC001V9CI
NILE21246	EMIC001V9CI.001302	IC001V9CI
NILE21230	EMIC001V9CI.001315	IC001V9CI
NILE21231	EMIC001V9CI.001328	IC001V9CI
NILE21231	EMIC001V9CI.001341	IC001V9CI
NILE21231	EMIC001V9CI.001354	IC001V9CI
NILE21231	EMIC001V9CI.001367	IC001V9CI
NILE21246	EMIC001V9CI.001380	IC001V9CI
NILE21237	EMIC001V9CI.001393	IC001V9CI
NILE21232	EMIC001V9CI.001406	IC001V9CI
NILE21232	EMIC001V9CI.001419	IC001V9CI
NILE21232	EMIC001V9CI.001432	IC001V9CI
NILE21235	EMIC001V9CI.001445	IC001V9CI
NILE21235	EMIC001V9CI.001458	IC001V9CI
NILE21238	EMIC001V9CI.001471	IC001V9CI
NILE21238	EMIC001V9CI.001484	IC001V9CI
NILE21236	EMIC001V9CI.001497	IC001V9CI
NILE21236	EMIC001V9CI.001510	IC001V9CI
NILE21247	EMIC001V9CI.001523	IC001V9CI
NILE21247	EMIC001V9CI.001536	IC001V9CI
NILE21237	EMIC001V9CI.001549	IC001V9CI
NILE21237	EMIC001V9CI.001562	IC001V9CI
NILE21236	EMIC001V9CI.001588	IC001V9CI
NILE21240	EMIC001V9CI.001601	IC001V9CI
NILE21240	EMIC001V9CI.001614	IC001V9CI
NILE21233	EMIC001V9CI.001627	IC001V9CI
NILE21233	EMIC001V9CI.001640	IC001V9CI
NILE21240	EMIC001V9CI.001653	IC001V9CI
NILE21244	EMIC001V9CI.001666	IC001V9CI
NILE21244	EMIC001V9CI.001679	IC001V9CI
NILE21257	EMIC001V9CI.001692	IC001V9CI
NILE21244	EMIC001V9CI.001705	IC001V9CI
NILR21230	RMIC001V9CI.000050	IC001V9CI
NILR21231	RMIC001V9CI.000293	IC001V9CI
NILR21230	RMIC001V9CI.000374	IC001V9CI
NILR21232	RMIC001V9CI.000549	IC001V9CI
NILR21232	RMIC001V9CI.000596	IC001V9CI
NILR21230	RMIC001V9CI.000771	IC001V9CI
NILV21230	VMIC001V9CI.000003	IC001V9CI
NILV21230	VMIC001V9CI.000097	IC001V9CI
NILV21230	VMIC001V9CI.000144	IC001V9CI
NILV21230	VMIC001V9CI.000191	IC001V9CI
NILV21235	VMIC001V9CI.000225	IC001V9CI
NILV21230	VMIC001V9CI.000272	IC001V9CI
NILV21231	VMIC001V9CI.000340	IC001V9CI
NILV21231	VMIC001V9CI.000421	IC001V9CI
NILV21232	VMIC001V9CI.000455	IC001V9CI
NILV21233	VMIC001V9CI.000502	IC001V9CI
NILV21234	VMIC001V9CI.000690	IC001V9CI
NILV21237	VMIC001V9CI.000724	IC001V9CI
NILV21236	VMIC001V9CI.000818	IC001V9CI
NILV21231	VMIC001V9CI.000865	IC001V9CI
NILV21235	VMIC001V9CI.000990	IC001V9CI
NILE21334	EMIC001VFA7.000024	IC001VFA7
NILE21331	EMIC001VFA7.000037	IC001VFA7
NILE21330	EMIC001VFA7.000071	IC001VFA7
NILE21322	EMIC001VFA7.000118	IC001VFA7
NILE21339	EMIC001VFA7.000152	IC001VFA7
NILE21322	EMIC001VFA7.000165	IC001VFA7
NILE21326	EMIC001VFA7.000199	IC001VFA7
NILE21322	EMIC001VFA7.000212	IC001VFA7
NILE21334	EMIC001VFA7.000246	IC001VFA7
NILE21344	EMIC001VFA7.000259	IC001VFA7
NILE21334	EMIC001VFA7.000293	IC001VFA7
NILE21343	EMIC001VFA7.000306	IC001VFA7
NILE21330	EMIC001VFA7.000340	IC001VFA7
NILE21323	EMIC001VFA7.000353	IC001VFA7
NILE21353	EMIC001VFA7.000387	IC001VFA7
NILE21334	EMIC001VFA7.000468	IC001VFA7
NILE21343	EMIC001VFA7.000481	IC001VFA7
NILE21320	EMIC001VFA7.000515	IC001VFA7
NILE21330	EMIC001VFA7.000528	IC001VFA7
NILE21322	EMIC001VFA7.000575	IC001VFA7
NILE21326	EMIC001VFA7.000609	IC001VFA7
NILE21329	EMIC001VFA7.000622	IC001VFA7
NILE21339	EMIC001VFA7.000656	IC001VFA7
NILE21322	EMIC001VFA7.000669	IC001VFA7
NILE21351	EMIC001VFA7.000703	IC001VFA7
NILE21334	EMIC001VFA7.000750	IC001VFA7
NILE21351	EMIC001VFA7.000818	IC001VFA7
NILE21326	EMIC001VFA7.001095	IC001VFA7
NILE21329	EMIC001VFA7.001108	IC001VFA7
NILE21324	EMIC001VFA7.001142	IC001VFA7
NILE21342	EMIC001VFA7.001176	IC001VFA7
NILE21324	EMIC001VFA7.001189	IC001VFA7
NILE21324	EMIC001VFA7.001304	IC001VFA7
NILE21325	EMIC001VFA7.001338	IC001VFA7
NILE21324	EMIC001VFA7.001351	IC001VFA7
NILE21334	EMIC001VFA7.001385	IC001VFA7
NILE21331	EMIC001VFA7.001398	IC001VFA7
NILE21330	EMIC001VFA7.001432	IC001VFA7
NILE21322	EMIC001VFA7.001479	IC001VFA7
NILE21352	EMIC001VFA7.001560	IC001VFA7
NILE21332	EMIC001VFA7.001615	IC001VFA7
NILE21346	EMIC001VFA7.001662	IC001VFA7
NILE21327	EMIC001VFA7.001696	IC001VFA7
NILE21340	EMIC001VFA7.001730	IC001VFA7
